Match Name,Team,Outcome,Team A,Team B,Team A Pistol Winrate vs B,Team B Pistol Winrate vs A,Team A Pistol Winrate,Team B Pistol Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round
EDward Gaming vs T1,EDward Gaming,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,EDward Gaming,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,EDward Gaming,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
Team Vitality vs G2 Esports,Team Vitality,1,Team Vitality,G2 Esports,50.0,50.0,62.857142857142854,40.35087719298245,1.03,127.68,197.07,5.18,0.11,1.14,133.75,205.11,7.91,0.09
Team Vitality vs G2 Esports,G2 Esports,0,Team Vitality,G2 Esports,50.0,50.0,62.857142857142854,40.35087719298245,1.03,127.68,197.07,5.18,0.11,1.14,133.75,205.11,7.91,0.09
Team Vitality vs G2 Esports,Team Vitality,0,Team Vitality,G2 Esports,50.0,50.0,62.857142857142854,40.35087719298245,1.03,127.68,197.07,5.18,0.11,1.14,133.75,205.11,7.91,0.09
Team Vitality vs G2 Esports,G2 Esports,1,Team Vitality,G2 Esports,50.0,50.0,62.857142857142854,40.35087719298245,1.03,127.68,197.07,5.18,0.11,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,EDward Gaming,1,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,G2 Esports,0,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,EDward Gaming,1,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
EDward Gaming vs G2 Esports,G2 Esports,0,EDward Gaming,G2 Esports,100.0,0.0,50.0,40.35087719298245,1.1,133.73,205.74,3.58,0.1,1.14,133.75,205.11,7.91,0.09
T1 vs Team Vitality,T1,0,T1,Team Vitality,20.0,80.0,44.26229508196721,62.857142857142854,1.05,130.92,198.65,6.11,0.1,1.03,127.68,197.07,5.18,0.11
T1 vs Team Vitality,Team Vitality,1,T1,Team Vitality,20.0,80.0,44.26229508196721,62.857142857142854,1.05,130.92,198.65,6.11,0.1,1.03,127.68,197.07,5.18,0.11
T1 vs Team Vitality,T1,1,T1,Team Vitality,20.0,80.0,44.26229508196721,62.857142857142854,1.05,130.92,198.65,6.11,0.1,1.03,127.68,197.07,5.18,0.11
T1 vs Team Vitality,Team Vitality,0,T1,Team Vitality,20.0,80.0,44.26229508196721,62.857142857142854,1.05,130.92,198.65,6.11,0.1,1.03,127.68,197.07,5.18,0.11
T1 vs Team Vitality,T1,0,T1,Team Vitality,20.0,80.0,44.26229508196721,62.857142857142854,1.05,130.92,198.65,6.11,0.1,1.03,127.68,197.07,5.18,0.11
T1 vs Team Vitality,Team Vitality,1,T1,Team Vitality,20.0,80.0,44.26229508196721,62.857142857142854,1.05,130.92,198.65,6.11,0.1,1.03,127.68,197.07,5.18,0.11
EDward Gaming vs T1,EDward Gaming,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,EDward Gaming,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,EDward Gaming,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,EDward Gaming,0,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
EDward Gaming vs T1,T1,1,EDward Gaming,T1,28.57142857142857,71.42857142857143,50.0,44.26229508196721,1.1,133.73,205.74,3.58,0.1,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,G2 Esports,0,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,T1,1,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,G2 Esports,1,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,T1,0,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,G2 Esports,0,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,T1,1,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,G2 Esports,0,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,T1,1,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,G2 Esports,0,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
G2 Esports vs T1,T1,1,G2 Esports,T1,20.0,80.0,40.35087719298245,44.26229508196721,1.14,133.75,205.11,7.91,0.09,1.05,130.92,198.65,6.11,0.1
BBL Esports vs GIANTX,BBL Esports,0,BBL Esports,GIANTX,66.66666666666666,33.33333333333333,53.125,14.285714285714285,1.07,130.05,199.15,5.51,0.1,0.9,123.5,186.22,4.5,0.12
BBL Esports vs GIANTX,GIANTX,1,BBL Esports,GIANTX,66.66666666666666,33.33333333333333,53.125,14.285714285714285,1.07,130.05,199.15,5.51,0.1,0.9,123.5,186.22,4.5,0.12
BBL Esports vs GIANTX,BBL Esports,1,BBL Esports,GIANTX,66.66666666666666,33.33333333333333,53.125,14.285714285714285,1.07,130.05,199.15,5.51,0.1,0.9,123.5,186.22,4.5,0.12
BBL Esports vs GIANTX,GIANTX,0,BBL Esports,GIANTX,66.66666666666666,33.33333333333333,53.125,14.285714285714285,1.07,130.05,199.15,5.51,0.1,0.9,123.5,186.22,4.5,0.12
BBL Esports vs GIANTX,BBL Esports,1,BBL Esports,GIANTX,66.66666666666666,33.33333333333333,53.125,14.285714285714285,1.07,130.05,199.15,5.51,0.1,0.9,123.5,186.22,4.5,0.12
BBL Esports vs GIANTX,GIANTX,0,BBL Esports,GIANTX,66.66666666666666,33.33333333333333,53.125,14.285714285714285,1.07,130.05,199.15,5.51,0.1,0.9,123.5,186.22,4.5,0.12
Karmine Corp vs Natus Vincere,Karmine Corp,1,Karmine Corp,Natus Vincere,50.0,50.0,50.0,46.15384615384615,1.16,128.38,194.6,5.14,0.11,1.04,126.17,189.95,5.06,0.1
Karmine Corp vs Natus Vincere,Natus Vincere,0,Karmine Corp,Natus Vincere,50.0,50.0,50.0,46.15384615384615,1.16,128.38,194.6,5.14,0.11,1.04,126.17,189.95,5.06,0.1
Karmine Corp vs Natus Vincere,Karmine Corp,1,Karmine Corp,Natus Vincere,50.0,50.0,50.0,46.15384615384615,1.16,128.38,194.6,5.14,0.11,1.04,126.17,189.95,5.06,0.1
Karmine Corp vs Natus Vincere,Natus Vincere,0,Karmine Corp,Natus Vincere,50.0,50.0,50.0,46.15384615384615,1.16,128.38,194.6,5.14,0.11,1.04,126.17,189.95,5.06,0.1
Karmine Corp vs Natus Vincere,Karmine Corp,0,Karmine Corp,Natus Vincere,50.0,50.0,50.0,46.15384615384615,1.16,128.38,194.6,5.14,0.11,1.04,126.17,189.95,5.06,0.1
Karmine Corp vs Natus Vincere,Natus Vincere,1,Karmine Corp,Natus Vincere,50.0,50.0,50.0,46.15384615384615,1.16,128.38,194.6,5.14,0.11,1.04,126.17,189.95,5.06,0.1
Team Liquid vs KOI,Team Liquid,1,Team Liquid,KOI,80.0,20.0,56.36363636363636,52.94117647058824,1.09,132.01,199.34,5.95,0.09,0.89,121.3,182.35,4.37,0.11
Team Liquid vs KOI,KOI,0,Team Liquid,KOI,80.0,20.0,56.36363636363636,52.94117647058824,1.09,132.01,199.34,5.95,0.09,0.89,121.3,182.35,4.37,0.11
Team Liquid vs KOI,Team Liquid,1,Team Liquid,KOI,80.0,20.0,56.36363636363636,52.94117647058824,1.09,132.01,199.34,5.95,0.09,0.89,121.3,182.35,4.37,0.11
Team Liquid vs KOI,KOI,0,Team Liquid,KOI,80.0,20.0,56.36363636363636,52.94117647058824,1.09,132.01,199.34,5.95,0.09,0.89,121.3,182.35,4.37,0.11
Team Liquid vs KOI,Team Liquid,0,Team Liquid,KOI,80.0,20.0,56.36363636363636,52.94117647058824,1.09,132.01,199.34,5.95,0.09,0.89,121.3,182.35,4.37,0.11
Team Liquid vs KOI,KOI,1,Team Liquid,KOI,80.0,20.0,56.36363636363636,52.94117647058824,1.09,132.01,199.34,5.95,0.09,0.89,121.3,182.35,4.37,0.11
Apeks vs Gentle Mates,Apeks,0,Apeks,Gentle Mates,0.0,100.0,35.294117647058826,43.47826086956522,0.88,121.8,184.96,4.83,0.11,0.94,120.8,183.23,4.73,0.11
Apeks vs Gentle Mates,Gentle Mates,1,Apeks,Gentle Mates,0.0,100.0,35.294117647058826,43.47826086956522,0.88,121.8,184.96,4.83,0.11,0.94,120.8,183.23,4.73,0.11
Apeks vs Gentle Mates,Apeks,0,Apeks,Gentle Mates,0.0,100.0,35.294117647058826,43.47826086956522,0.88,121.8,184.96,4.83,0.11,0.94,120.8,183.23,4.73,0.11
Apeks vs Gentle Mates,Gentle Mates,1,Apeks,Gentle Mates,0.0,100.0,35.294117647058826,43.47826086956522,0.88,121.8,184.96,4.83,0.11,0.94,120.8,183.23,4.73,0.11
FNATIC vs BBL Esports,FNATIC,0,FNATIC,BBL Esports,66.66666666666666,33.33333333333333,59.375,53.125,1.17,136.31,206.56,6.26,0.1,1.07,130.05,199.15,5.51,0.1
FNATIC vs BBL Esports,BBL Esports,1,FNATIC,BBL Esports,66.66666666666666,33.33333333333333,59.375,53.125,1.17,136.31,206.56,6.26,0.1,1.07,130.05,199.15,5.51,0.1
FNATIC vs BBL Esports,FNATIC,1,FNATIC,BBL Esports,66.66666666666666,33.33333333333333,59.375,53.125,1.17,136.31,206.56,6.26,0.1,1.07,130.05,199.15,5.51,0.1
FNATIC vs BBL Esports,BBL Esports,0,FNATIC,BBL Esports,66.66666666666666,33.33333333333333,59.375,53.125,1.17,136.31,206.56,6.26,0.1,1.07,130.05,199.15,5.51,0.1
FNATIC vs BBL Esports,FNATIC,1,FNATIC,BBL Esports,66.66666666666666,33.33333333333333,59.375,53.125,1.17,136.31,206.56,6.26,0.1,1.07,130.05,199.15,5.51,0.1
FNATIC vs BBL Esports,BBL Esports,0,FNATIC,BBL Esports,66.66666666666666,33.33333333333333,59.375,53.125,1.17,136.31,206.56,6.26,0.1,1.07,130.05,199.15,5.51,0.1
Team Vitality vs Karmine Corp,Team Vitality,1,Team Vitality,Karmine Corp,66.66666666666666,33.33333333333333,62.857142857142854,50.0,1.03,127.68,197.07,5.18,0.11,1.16,128.38,194.6,5.14,0.11
Team Vitality vs Karmine Corp,Karmine Corp,0,Team Vitality,Karmine Corp,66.66666666666666,33.33333333333333,62.857142857142854,50.0,1.03,127.68,197.07,5.18,0.11,1.16,128.38,194.6,5.14,0.11
Team Vitality vs Karmine Corp,Team Vitality,0,Team Vitality,Karmine Corp,66.66666666666666,33.33333333333333,62.857142857142854,50.0,1.03,127.68,197.07,5.18,0.11,1.16,128.38,194.6,5.14,0.11
Team Vitality vs Karmine Corp,Karmine Corp,1,Team Vitality,Karmine Corp,66.66666666666666,33.33333333333333,62.857142857142854,50.0,1.03,127.68,197.07,5.18,0.11,1.16,128.38,194.6,5.14,0.11
Team Vitality vs Karmine Corp,Team Vitality,1,Team Vitality,Karmine Corp,66.66666666666666,33.33333333333333,62.857142857142854,50.0,1.03,127.68,197.07,5.18,0.11,1.16,128.38,194.6,5.14,0.11
Team Vitality vs Karmine Corp,Karmine Corp,0,Team Vitality,Karmine Corp,66.66666666666666,33.33333333333333,62.857142857142854,50.0,1.03,127.68,197.07,5.18,0.11,1.16,128.38,194.6,5.14,0.11
FUT Esports vs Team Liquid,FUT Esports,1,FUT Esports,Team Liquid,57.14285714285714,42.857142857142854,55.55555555555556,56.36363636363636,1.0,126.64,193.14,5.11,0.1,1.09,132.01,199.34,5.95,0.09
FUT Esports vs Team Liquid,Team Liquid,0,FUT Esports,Team Liquid,57.14285714285714,42.857142857142854,55.55555555555556,56.36363636363636,1.0,126.64,193.14,5.11,0.1,1.09,132.01,199.34,5.95,0.09
FUT Esports vs Team Liquid,FUT Esports,1,FUT Esports,Team Liquid,57.14285714285714,42.857142857142854,55.55555555555556,56.36363636363636,1.0,126.64,193.14,5.11,0.1,1.09,132.01,199.34,5.95,0.09
FUT Esports vs Team Liquid,Team Liquid,0,FUT Esports,Team Liquid,57.14285714285714,42.857142857142854,55.55555555555556,56.36363636363636,1.0,126.64,193.14,5.11,0.1,1.09,132.01,199.34,5.95,0.09
Team Heretics vs Gentle Mates,Team Heretics,0,Team Heretics,Gentle Mates,66.66666666666666,33.33333333333333,56.25,43.47826086956522,1.08,130.87,198.26,5.65,0.09,0.94,120.8,183.23,4.73,0.11
Team Heretics vs Gentle Mates,Gentle Mates,1,Team Heretics,Gentle Mates,66.66666666666666,33.33333333333333,56.25,43.47826086956522,1.08,130.87,198.26,5.65,0.09,0.94,120.8,183.23,4.73,0.11
Team Heretics vs Gentle Mates,Team Heretics,1,Team Heretics,Gentle Mates,66.66666666666666,33.33333333333333,56.25,43.47826086956522,1.08,130.87,198.26,5.65,0.09,0.94,120.8,183.23,4.73,0.11
Team Heretics vs Gentle Mates,Gentle Mates,0,Team Heretics,Gentle Mates,66.66666666666666,33.33333333333333,56.25,43.47826086956522,1.08,130.87,198.26,5.65,0.09,0.94,120.8,183.23,4.73,0.11
Team Heretics vs Gentle Mates,Team Heretics,1,Team Heretics,Gentle Mates,66.66666666666666,33.33333333333333,56.25,43.47826086956522,1.08,130.87,198.26,5.65,0.09,0.94,120.8,183.23,4.73,0.11
Team Heretics vs Gentle Mates,Gentle Mates,0,Team Heretics,Gentle Mates,66.66666666666666,33.33333333333333,56.25,43.47826086956522,1.08,130.87,198.26,5.65,0.09,0.94,120.8,183.23,4.73,0.11
Karmine Corp vs GIANTX,Karmine Corp,1,Karmine Corp,GIANTX,100.0,0.0,50.0,14.285714285714285,1.16,128.38,194.6,5.14,0.11,0.9,123.5,186.22,4.5,0.12
Karmine Corp vs GIANTX,GIANTX,0,Karmine Corp,GIANTX,100.0,0.0,50.0,14.285714285714285,1.16,128.38,194.6,5.14,0.11,0.9,123.5,186.22,4.5,0.12
Karmine Corp vs GIANTX,Karmine Corp,1,Karmine Corp,GIANTX,100.0,0.0,50.0,14.285714285714285,1.16,128.38,194.6,5.14,0.11,0.9,123.5,186.22,4.5,0.12
Karmine Corp vs GIANTX,GIANTX,0,Karmine Corp,GIANTX,100.0,0.0,50.0,14.285714285714285,1.16,128.38,194.6,5.14,0.11,0.9,123.5,186.22,4.5,0.12
Karmine Corp vs GIANTX,Karmine Corp,1,Karmine Corp,GIANTX,100.0,0.0,50.0,14.285714285714285,1.16,128.38,194.6,5.14,0.11,0.9,123.5,186.22,4.5,0.12
Karmine Corp vs GIANTX,GIANTX,0,Karmine Corp,GIANTX,100.0,0.0,50.0,14.285714285714285,1.16,128.38,194.6,5.14,0.11,0.9,123.5,186.22,4.5,0.12
FNATIC vs Natus Vincere,FNATIC,1,FNATIC,Natus Vincere,80.0,20.0,59.375,46.15384615384615,1.17,136.31,206.56,6.26,0.1,1.04,126.17,189.95,5.06,0.1
FNATIC vs Natus Vincere,Natus Vincere,0,FNATIC,Natus Vincere,80.0,20.0,59.375,46.15384615384615,1.17,136.31,206.56,6.26,0.1,1.04,126.17,189.95,5.06,0.1
FNATIC vs Natus Vincere,FNATIC,1,FNATIC,Natus Vincere,80.0,20.0,59.375,46.15384615384615,1.17,136.31,206.56,6.26,0.1,1.04,126.17,189.95,5.06,0.1
FNATIC vs Natus Vincere,Natus Vincere,0,FNATIC,Natus Vincere,80.0,20.0,59.375,46.15384615384615,1.17,136.31,206.56,6.26,0.1,1.04,126.17,189.95,5.06,0.1
FNATIC vs Natus Vincere,FNATIC,0,FNATIC,Natus Vincere,80.0,20.0,59.375,46.15384615384615,1.17,136.31,206.56,6.26,0.1,1.04,126.17,189.95,5.06,0.1
FNATIC vs Natus Vincere,Natus Vincere,1,FNATIC,Natus Vincere,80.0,20.0,59.375,46.15384615384615,1.17,136.31,206.56,6.26,0.1,1.04,126.17,189.95,5.06,0.1
Team Liquid vs Apeks,Team Liquid,0,Team Liquid,Apeks,33.33333333333333,66.66666666666666,56.36363636363636,35.294117647058826,1.09,132.01,199.34,5.95,0.09,0.88,121.8,184.96,4.83,0.11
Team Liquid vs Apeks,Apeks,1,Team Liquid,Apeks,33.33333333333333,66.66666666666666,56.36363636363636,35.294117647058826,1.09,132.01,199.34,5.95,0.09,0.88,121.8,184.96,4.83,0.11
Team Liquid vs Apeks,Team Liquid,0,Team Liquid,Apeks,33.33333333333333,66.66666666666666,56.36363636363636,35.294117647058826,1.09,132.01,199.34,5.95,0.09,0.88,121.8,184.96,4.83,0.11
Team Liquid vs Apeks,Apeks,1,Team Liquid,Apeks,33.33333333333333,66.66666666666666,56.36363636363636,35.294117647058826,1.09,132.01,199.34,5.95,0.09,0.88,121.8,184.96,4.83,0.11
Team Liquid vs Apeks,Team Liquid,1,Team Liquid,Apeks,33.33333333333333,66.66666666666666,56.36363636363636,35.294117647058826,1.09,132.01,199.34,5.95,0.09,0.88,121.8,184.96,4.83,0.11
Team Liquid vs Apeks,Apeks,0,Team Liquid,Apeks,33.33333333333333,66.66666666666666,56.36363636363636,35.294117647058826,1.09,132.01,199.34,5.95,0.09,0.88,121.8,184.96,4.83,0.11
Gentle Mates vs KOI,Gentle Mates,1,Gentle Mates,KOI,33.33333333333333,66.66666666666666,43.47826086956522,52.94117647058824,0.94,120.8,183.23,4.73,0.11,0.89,121.3,182.35,4.37,0.11
Gentle Mates vs KOI,KOI,0,Gentle Mates,KOI,33.33333333333333,66.66666666666666,43.47826086956522,52.94117647058824,0.94,120.8,183.23,4.73,0.11,0.89,121.3,182.35,4.37,0.11
Gentle Mates vs KOI,Gentle Mates,0,Gentle Mates,KOI,33.33333333333333,66.66666666666666,43.47826086956522,52.94117647058824,0.94,120.8,183.23,4.73,0.11,0.89,121.3,182.35,4.37,0.11
Gentle Mates vs KOI,KOI,1,Gentle Mates,KOI,33.33333333333333,66.66666666666666,43.47826086956522,52.94117647058824,0.94,120.8,183.23,4.73,0.11,0.89,121.3,182.35,4.37,0.11
Gentle Mates vs KOI,Gentle Mates,1,Gentle Mates,KOI,33.33333333333333,66.66666666666666,43.47826086956522,52.94117647058824,0.94,120.8,183.23,4.73,0.11,0.89,121.3,182.35,4.37,0.11
Gentle Mates vs KOI,KOI,0,Gentle Mates,KOI,33.33333333333333,66.66666666666666,43.47826086956522,52.94117647058824,0.94,120.8,183.23,4.73,0.11,0.89,121.3,182.35,4.37,0.11
BBL Esports vs Team Heretics,BBL Esports,0,BBL Esports,Team Heretics,25.0,75.0,53.125,56.25,1.07,130.05,199.15,5.51,0.1,1.08,130.87,198.26,5.65,0.09
BBL Esports vs Team Heretics,Team Heretics,1,BBL Esports,Team Heretics,25.0,75.0,53.125,56.25,1.07,130.05,199.15,5.51,0.1,1.08,130.87,198.26,5.65,0.09
BBL Esports vs Team Heretics,BBL Esports,0,BBL Esports,Team Heretics,25.0,75.0,53.125,56.25,1.07,130.05,199.15,5.51,0.1,1.08,130.87,198.26,5.65,0.09
BBL Esports vs Team Heretics,Team Heretics,1,BBL Esports,Team Heretics,25.0,75.0,53.125,56.25,1.07,130.05,199.15,5.51,0.1,1.08,130.87,198.26,5.65,0.09
FUT Esports vs Team Vitality,FUT Esports,1,FUT Esports,Team Vitality,50.0,50.0,55.55555555555556,62.857142857142854,1.0,126.64,193.14,5.11,0.1,1.03,127.68,197.07,5.18,0.11
FUT Esports vs Team Vitality,Team Vitality,0,FUT Esports,Team Vitality,50.0,50.0,55.55555555555556,62.857142857142854,1.0,126.64,193.14,5.11,0.1,1.03,127.68,197.07,5.18,0.11
FUT Esports vs Team Vitality,FUT Esports,0,FUT Esports,Team Vitality,50.0,50.0,55.55555555555556,62.857142857142854,1.0,126.64,193.14,5.11,0.1,1.03,127.68,197.07,5.18,0.11
FUT Esports vs Team Vitality,Team Vitality,1,FUT Esports,Team Vitality,50.0,50.0,55.55555555555556,62.857142857142854,1.0,126.64,193.14,5.11,0.1,1.03,127.68,197.07,5.18,0.11
Gentle Mates vs FNATIC,Gentle Mates,0,Gentle Mates,FNATIC,50.0,50.0,43.47826086956522,59.375,0.94,120.8,183.23,4.73,0.11,1.17,136.31,206.56,6.26,0.1
Gentle Mates vs FNATIC,FNATIC,1,Gentle Mates,FNATIC,50.0,50.0,43.47826086956522,59.375,0.94,120.8,183.23,4.73,0.11,1.17,136.31,206.56,6.26,0.1
Gentle Mates vs FNATIC,Gentle Mates,1,Gentle Mates,FNATIC,50.0,50.0,43.47826086956522,59.375,0.94,120.8,183.23,4.73,0.11,1.17,136.31,206.56,6.26,0.1
Gentle Mates vs FNATIC,FNATIC,0,Gentle Mates,FNATIC,50.0,50.0,43.47826086956522,59.375,0.94,120.8,183.23,4.73,0.11,1.17,136.31,206.56,6.26,0.1
GIANTX vs Team Liquid,GIANTX,0,GIANTX,Team Liquid,0.0,100.0,14.285714285714285,56.36363636363636,0.9,123.5,186.22,4.5,0.12,1.09,132.01,199.34,5.95,0.09
GIANTX vs Team Liquid,Team Liquid,1,GIANTX,Team Liquid,0.0,100.0,14.285714285714285,56.36363636363636,0.9,123.5,186.22,4.5,0.12,1.09,132.01,199.34,5.95,0.09
GIANTX vs Team Liquid,GIANTX,0,GIANTX,Team Liquid,0.0,100.0,14.285714285714285,56.36363636363636,0.9,123.5,186.22,4.5,0.12,1.09,132.01,199.34,5.95,0.09
GIANTX vs Team Liquid,Team Liquid,1,GIANTX,Team Liquid,0.0,100.0,14.285714285714285,56.36363636363636,0.9,123.5,186.22,4.5,0.12,1.09,132.01,199.34,5.95,0.09
FUT Esports vs FNATIC,FUT Esports,1,FUT Esports,FNATIC,75.0,25.0,55.55555555555556,59.375,1.0,126.64,193.14,5.11,0.1,1.17,136.31,206.56,6.26,0.1
FUT Esports vs FNATIC,FNATIC,0,FUT Esports,FNATIC,75.0,25.0,55.55555555555556,59.375,1.0,126.64,193.14,5.11,0.1,1.17,136.31,206.56,6.26,0.1
FUT Esports vs FNATIC,FUT Esports,1,FUT Esports,FNATIC,75.0,25.0,55.55555555555556,59.375,1.0,126.64,193.14,5.11,0.1,1.17,136.31,206.56,6.26,0.1
FUT Esports vs FNATIC,FNATIC,0,FUT Esports,FNATIC,75.0,25.0,55.55555555555556,59.375,1.0,126.64,193.14,5.11,0.1,1.17,136.31,206.56,6.26,0.1
BBL Esports vs Team Liquid,BBL Esports,0,BBL Esports,Team Liquid,55.55555555555556,44.44444444444444,53.125,56.36363636363636,1.07,130.05,199.15,5.51,0.1,1.09,132.01,199.34,5.95,0.09
BBL Esports vs Team Liquid,Team Liquid,1,BBL Esports,Team Liquid,55.55555555555556,44.44444444444444,53.125,56.36363636363636,1.07,130.05,199.15,5.51,0.1,1.09,132.01,199.34,5.95,0.09
BBL Esports vs Team Liquid,BBL Esports,1,BBL Esports,Team Liquid,55.55555555555556,44.44444444444444,53.125,56.36363636363636,1.07,130.05,199.15,5.51,0.1,1.09,132.01,199.34,5.95,0.09
BBL Esports vs Team Liquid,Team Liquid,0,BBL Esports,Team Liquid,55.55555555555556,44.44444444444444,53.125,56.36363636363636,1.07,130.05,199.15,5.51,0.1,1.09,132.01,199.34,5.95,0.09
BBL Esports vs Team Liquid,BBL Esports,1,BBL Esports,Team Liquid,55.55555555555556,44.44444444444444,53.125,56.36363636363636,1.07,130.05,199.15,5.51,0.1,1.09,132.01,199.34,5.95,0.09
BBL Esports vs Team Liquid,Team Liquid,0,BBL Esports,Team Liquid,55.55555555555556,44.44444444444444,53.125,56.36363636363636,1.07,130.05,199.15,5.51,0.1,1.09,132.01,199.34,5.95,0.09
Team Vitality vs Team Heretics,Team Vitality,1,Team Vitality,Team Heretics,100.0,0.0,62.857142857142854,56.25,1.03,127.68,197.07,5.18,0.11,1.08,130.87,198.26,5.65,0.09
Team Vitality vs Team Heretics,Team Heretics,0,Team Vitality,Team Heretics,100.0,0.0,62.857142857142854,56.25,1.03,127.68,197.07,5.18,0.11,1.08,130.87,198.26,5.65,0.09
Team Vitality vs Team Heretics,Team Vitality,1,Team Vitality,Team Heretics,100.0,0.0,62.857142857142854,56.25,1.03,127.68,197.07,5.18,0.11,1.08,130.87,198.26,5.65,0.09
Team Vitality vs Team Heretics,Team Heretics,0,Team Vitality,Team Heretics,100.0,0.0,62.857142857142854,56.25,1.03,127.68,197.07,5.18,0.11,1.08,130.87,198.26,5.65,0.09
FUT Esports vs Team Liquid,FUT Esports,0,FUT Esports,Team Liquid,57.14285714285714,42.857142857142854,55.55555555555556,56.36363636363636,1.0,126.64,193.14,5.11,0.1,1.09,132.01,199.34,5.95,0.09
